Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers
Eurasian Blue Tit,Cyanistes caeruleus,21611,2,GB-ENG,Manchester,L10185186,Stenner Woods and Millgate Fields LNR,53.405644,-2.237919,18/08/2022,8:18 AM,eBird - Traveling Count,38,1,1.08,,1
Eurasian Blue Tit,Cyanistes caeruleus,21611,2,GB-ENG,Manchester,L7022852,Stretford Ees,53.438603,-2.305715,12/02/2021,11:29 AM,eBird - Traveling Count,44,1,0.25,,1
Eurasian Blue Tit,Cyanistes caeruleus,21611,1,GB-ENG,Manchester,L7022852,Stretford Ees,53.438603,-2.305715,20/02/2021,10:48 AM,eBird - Stationary Count,24,1,,,1
Eurasian Blue Tit,Cyanistes caeruleus,21611,1,GB-ENG,Manchester,L7022852,Stretford Ees,53.438603,-2.305715,26/02/2021,10:30 AM,eBird - Stationary Count,22,1,,,1
Eurasian Blue Tit,Cyanistes caeruleus,21611,1,GB-ENG,Manchester,L7022852,Stretford Ees,53.438603,-2.305715,27/03/2021,11:50 AM,eBird - Stationary Count,6,1,,,1
Eurasian Blue Tit,Cyanistes caeruleus,21611,1,GB-ENG,Manchester,L7022852,Stretford Ees,53.438603,-2.305715,16/05/2021,1:57 PM,eBird - Stationary Count,11,1,,,1
Eurasian Blue Tit,Cyanistes caeruleus,21611,3,GB-ENG,Manchester,L7022852,Stretford Ees,53.438603,-2.305715,18/12/2021,10:38 AM,eBird - Traveling Count,19,1,0.2,,1
Eurasian Blue Tit,Cyanistes caeruleus,21611,1,GB-ENG,Manchester,L7022852,Stretford Ees,53.438603,-2.305715,15/10/2022,10:50 AM,eBird - Traveling Count,15,1,0.8,,1
Eurasian Blue Tit,Cyanistes caeruleus,21611,13,GB-ENG,Manchester,L7173229,Stretford Meadows,53.4419951,-2.3244989,18/12/2021,10:57 AM,eBird - Traveling Count,102,1,1.2,,1
Eurasian Blue Tit,Cyanistes caeruleus,21611,7,GB-ENG,Manchester,L7173229,Stretford Meadows,53.4419951,-2.3244989,28/12/2021,2:45 PM,eBird - Traveling Count,98,1,0.7,,1
Eurasian Blue Tit,Cyanistes caeruleus,21611,4,GB-ENG,Manchester,L7173229,Stretford Meadows,53.4419951,-2.3244989,15/10/2022,9:04 AM,eBird - Traveling Count,84,1,2.81,,1
Eurasian Blue Tit,Cyanistes caeruleus,21611,2,GB-ENG,Manchester,L8262281,The Secret Lake,53.4481489,-2.1711052,12/05/2021,12:00 PM,eBird - Stationary Count,31,1,,,1
Eurasian Blue Tit,Cyanistes caeruleus,21611,1,GB-ENG,Manchester,L8262281,The Secret Lake,53.4481489,-2.1711052,10/06/2022,12:01 PM,eBird - Traveling Count,23,1,1.06,,1
Eurasian Blue Tit,Cyanistes caeruleus,21611,2,GB-ENG,Manchester,L6942712,Turn Moss Playing Fields,53.4403208,-2.2950697,19/07/2020,9:36 AM,eBird - Traveling Count,70,1,0.805,,1
Eurasian Blue Tit,Cyanistes caeruleus,21611,2,GB-ENG,Manchester,L6942712,Turn Moss Playing Fields,53.4403208,-2.2950697,26/07/2020,1:25 PM,eBird - Traveling Count,52,1,0.805,,1
Eurasian Blue Tit,Cyanistes caeruleus,21611,3,GB-ENG,Manchester,L6942712,Turn Moss Playing Fields,53.4403208,-2.2950697,17/10/2020,10:30 AM,eBird - Traveling Count,33,1,1.609,,1
Eurasian Blue Tit,Cyanistes caeruleus,21611,6,GB-ENG,Manchester,L6942712,Turn Moss Playing Fields,53.4403208,-2.2950697,26/02/2021,9:42 AM,eBird - Traveling Count,48,1,0.5,,1
Eurasian Blue Tit,Cyanistes caeruleus,21611,2,GB-ENG,Manchester,L6942712,Turn Moss Playing Fields,53.4403208,-2.2950697,27/03/2021,10:35 AM,eBird - Traveling Count,49,1,0.8,,1
Eurasian Blue Tit,Cyanistes caeruleus,21611,7,GB-ENG,Manchester,L6942712,Turn Moss Playing Fields,53.4403208,-2.2950697,18/12/2021,10:00 AM,eBird - Traveling Count,38,1,0.6,,1
Eurasian Blue Tit,Cyanistes caeruleus,21611,3,GB-ENG,Manchester,L6942712,Turn Moss Playing Fields,53.4403208,-2.2950697,27/12/2021,10:00 AM,eBird - Traveling Count,38,1,0.7,,1
Eurasian Blue Tit,Cyanistes caeruleus,21611,6,GB-ENG,Manchester,L6942712,Turn Moss Playing Fields,53.4403208,-2.2950697,29/12/2021,12:13 PM,eBird - Traveling Count,27,1,0.7,,1
Eurasian Blue Tit,Cyanistes caeruleus,21611,12,GB-ENG,Manchester,L6942712,Turn Moss Playing Fields,53.4403208,-2.2950697,31/12/2021,9:41 AM,eBird - Traveling Count,25,1,0.7,,1
Eurasian Blue Tit,Cyanistes caeruleus,21611,1,GB-ENG,Manchester,L6942712,Turn Moss Playing Fields,53.4403208,-2.2950697,01/03/2022,5:08 PM,eBird - Traveling Count,14,1,0.3,,1
Eurasian Blue Tit,Cyanistes caeruleus,21611,2,GB-ENG,Manchester,L6942712,Turn Moss Playing Fields,53.4403208,-2.2950697,14/05/2022,7:34 AM,eBird - Traveling Count,54,1,0.94,,2
Eurasian Blue Tit,Cyanistes caeruleus,21611,1,GB-ENG,Manchester,L6942712,Turn Moss Playing Fields,53.4403208,-2.2950697,21/05/2022,12:43 PM,eBird - Traveling Count,32,1,1.57,,1
Eurasian Blue Tit,Cyanistes caeruleus,21611,5,GB-ENG,Manchester,L6942712,Turn Moss Playing Fields,53.4403208,-2.2950697,10/12/2022,10:07 AM,eBird - Traveling Count,20,1,0.7,,1
Eurasian Blue Tit,Cyanistes caeruleus,21611,2,GB-ENG,Manchester,L6942712,Turn Moss Playing Fields,53.4403208,-2.2950697,21/01/2023,12:24 PM,eBird - Traveling Count,11,1,0.54,,1
Eurasian Blue Tit,Cyanistes caeruleus,21611,1,GB-ENG,Manchester,L6945265,Wigan Flashes LNR,53.5281412,-2.6319372,24/09/2022,9:40 AM,eBird - Traveling Count,229,1,4.45,,2
Eurasian Blue Tit,Cyanistes caeruleus,21611,2,GB-ENG,Manchester,L6945265,Wigan Flashes LNR,53.5281412,-2.6319372,29/10/2022,10:32 AM,eBird - Traveling Count,110,1,2.67,,1
Eurasian Blue Tit,Cyanistes caeruleus,21611,6,GB-ENG,Manchester,L6945265,Wigan Flashes LNR,53.5281412,-2.6319372,22/01/2023,11:28 AM,eBird - Traveling Count,255,1,3.62,,2
Eurasian Blue Tit,Cyanistes caeruleus,21611,2,GB-ENG,Merseyside,L3488901,Formby Point,53.5573585,-3.0950546,30/11/2019,10:50 AM,eBird - Traveling Count,60,1,1.609,,1
Eurasian Blue Tit,Cyanistes caeruleus,21611,2,GB-ENG,Merseyside,L3488901,Formby Point,53.5573585,-3.0950546,23/03/2022,10:11 AM,eBird - Traveling Count,243,1,6,,1
Eurasian Blue Tit,Cyanistes caeruleus,21611,3,GB-ENG,Merseyside,L3488901,Formby Point,53.5573585,-3.0950546,29/07/2022,10:01 AM,eBird - Traveling Count,200,1,6.44,,1
Eurasian Blue Tit,Cyanistes caeruleus,21611,1,GB-ENG,Merseyside,L10218651,Formby beach,53.5659426,-3.1008911,10/10/2021,10:30 AM,eBird - Traveling Count,90,1,1,,1
Eurasian Blue Tit,Cyanistes caeruleus,21611,2,GB-ENG,North Yorkshire,L12114415,"Cleveland Way, Helmsley to Rievaulx",54.2433166,-1.0952993,19/08/2020,11:45 AM,eBird - Traveling Count,90,1,5.53,,1
Eurasian Blue Tit,Cyanistes caeruleus,21611,4,GB-ENG,North Yorkshire,L5195617,Danby Lodge (The Moors National Park Centre),54.4657229,-0.8963299,21/08/2020,4:53 PM,eBird - Stationary Count,32,1,,,1
Eurasian Blue Tit,Cyanistes caeruleus,21611,1,GB-ENG,North Yorkshire,L12120570,Danby Moor,54.4767537,-0.8911817,21/08/2020,2:27 PM,eBird - Traveling Count,90,1,5.5,,1
Eurasian Blue Tit,Cyanistes caeruleus,21611,4,GB-ENG,North Yorkshire,L12127532,Mulgrave Woods,54.4935222,-0.7028378,22/08/2020,11:23 AM,eBird - Traveling Count,74,1,3,,1
Eurasian Blue Tit,Cyanistes caeruleus,21611,3,GB-ENG,Northumberland,L6358828,Cragside (NT),55.3130721,-1.8870354,21/11/2022,11:04 AM,eBird - Traveling Count,57,1,2.27,,1
Eurasian Blue Tit,Cyanistes caeruleus,21611,2,GB-ENG,Northumberland,L1319783,Holy Island,55.6795243,-1.7954063,20/11/2022,10:20 AM,eBird - Traveling Count,206,1,9.51,,1
Eurasian Blue Tit,Cyanistes caeruleus,21611,1,GB-ENG,Somerset,L20752462,"South West Coast Path, England, GB (51.218, -3.492)",51.2181402,-3.4922424,03/09/2022,9:34 AM,eBird - Traveling Count,168,1,6.69,,1
Eurasian Blue Tit,Cyanistes caeruleus,21611,1,SE-BD,,L10422801,Bergnäset birdfeeder,65.5821496,22.07577,03/04/2016,11:30 AM,eBird - Stationary Count,30,1,,,2
Eurasian Blue Tit,Cyanistes caeruleus,21611,5,SE-BD,,L10479734,Bodens södra skjutfält,65.7355115,21.5141675,20/03/2016,8:00 AM,Historical,240,1,,,24
Eurasian Blue Tit,Cyanistes caeruleus,21611,1,SE-BD,,L10454546,Ersnäs,65.5149416,21.8551804,24/05/2014,11:00 AM,Historical,60,1,,,2
Eurasian Blue Tit,Cyanistes caeruleus,21611,4,SE-BD,,L4029895,Gammelstadsviken,65.6281153,22.0851588,29/03/2014,,Historical,,1,,,1
Eurasian Blue Tit,Cyanistes caeruleus,21611,2,SE-BD,,L4029895,Gammelstadsviken,65.6281153,22.0851588,12/04/2014,,Historical,,1,,,1
Eurasian Blue Tit,Cyanistes caeruleus,21611,1,SE-BD,,L4029895,Gammelstadsviken,65.6281153,22.0851588,19/04/2014,,Historical,,1,,,1
Eurasian Blue Tit,Cyanistes caeruleus,21611,3,SE-BD,,L4029895,Gammelstadsviken,65.6281153,22.0851588,26/04/2014,3:00 PM,Historical,,1,,,1
Eurasian Blue Tit,Cyanistes caeruleus,21611,2,SE-BD,,L4029895,Gammelstadsviken,65.6281153,22.0851588,31/08/2014,,Historical,,1,,,1
Eurasian Blue Tit,Cyanistes caeruleus,21611,2,SE-BD,,L4029895,Gammelstadsviken,65.6281153,22.0851588,28/04/2015,5:00 PM,eBird - Stationary Count,60,1,,,1
Eurasian Blue Tit,Cyanistes caeruleus,21611,2,SE-BD,,L4029895,Gammelstadsviken,65.6281153,22.0851588,04/05/2015,5:30 PM,eBird - Stationary Count,90,1,,,1
Eurasian Blue Tit,Cyanistes caeruleus,21611,2,SE-BD,,L4029895,Gammelstadsviken,65.6281153,22.0851588,07/05/2015,6:30 PM,eBird - Traveling Count,60,1,2,,1
Eurasian Blue Tit,Cyanistes caeruleus,21611,2,SE-BD,,L4029895,Gammelstadsviken,65.6281153,22.0851588,01/07/2015,4:30 PM,eBird - Stationary Count,90,1,,,1
Eurasian Blue Tit,Cyanistes caeruleus,21611,X,SE-BD,,L4029895,Gammelstadsviken,65.6281153,22.0851588,11/10/2015,2:00 PM,eBird - Stationary Count,120,1,,,1
Eurasian Blue Tit,Cyanistes caeruleus,21611,5,SE-BD,,L4029895,Gammelstadsviken,65.6281153,22.0851588,02/04/2016,10:00 AM,eBird - Stationary Count,120,1,,,1
Eurasian Blue Tit,Cyanistes caeruleus,21611,5,SE-BD,,L4029895,Gammelstadsviken,65.6281153,22.0851588,10/04/2016,12:00 PM,Historical,120,1,,,1
Eurasian Blue Tit,Cyanistes caeruleus,21611,1,SE-BD,,L4029895,Gammelstadsviken,65.6281153,22.0851588,11/06/2016,10:00 AM,eBird - Stationary Count,60,1,,,1
Eurasian Blue Tit,Cyanistes caeruleus,21611,2,SE-BD,,L4029895,Gammelstadsviken,65.6281153,22.0851588,18/03/2017,11:00 AM,Historical,,1,2,,1
Eurasian Blue Tit,Cyanistes caeruleus,21611,2,SE-BD,,L4029895,Gammelstadsviken,65.6281153,22.0851588,19/03/2017,4:00 PM,Historical,,1,2,,1
Eurasian Blue Tit,Cyanistes caeruleus,21611,3,SE-BD,,L4029895,Gammelstadsviken,65.6281153,22.0851588,25/03/2017,1:00 PM,Historical,,1,2,,1
Eurasian Blue Tit,Cyanistes caeruleus,21611,2,SE-BD,,L4029895,Gammelstadsviken,65.6281153,22.0851588,15/04/2017,1:00 PM,Historical,,1,2,,1
Eurasian Blue Tit,Cyanistes caeruleus,21611,3,SE-BD,,L4029895,Gammelstadsviken,65.6281153,22.0851588,17/04/2017,12:00 PM,Historical,,1,2,,1
Eurasian Blue Tit,Cyanistes caeruleus,21611,X,SE-BD,,L4029895,Gammelstadsviken,65.6281153,22.0851588,29/04/2017,11:30 AM,eBird - Stationary Count,360,1,,,1
Eurasian Blue Tit,Cyanistes caeruleus,21611,1,SE-BD,,L4029895,Gammelstadsviken,65.6281153,22.0851588,01/05/2017,11:20 AM,Historical,,1,,,1
Eurasian Blue Tit,Cyanistes caeruleus,21611,1,SE-BD,,L4029895,Gammelstadsviken,65.6281153,22.0851588,20/05/2017,12:00 PM,Historical,,1,2,,1
Eurasian Blue Tit,Cyanistes caeruleus,21611,2,SE-BD,,L10444811,Gültzaudden,65.5873716,22.1263859,10/04/2014,,Historical,,1,,,1
Eurasian Blue Tit,Cyanistes caeruleus,21611,1,SE-BD,,L4030002,Haparanda Skärgård National Park,65.5728744,23.7581491,26/07/2016,5:00 AM,eBird - Stationary Count,360,1,,,4
Eurasian Blue Tit,Cyanistes caeruleus,21611,2,SE-BD,,L4030002,Haparanda Skärgård National Park,65.5728744,23.7581491,29/07/2016,5:00 AM,eBird - Stationary Count,360,1,,,4
Eurasian Blue Tit,Cyanistes caeruleus,21611,2,SE-BD,,L10422837,Hertsöträsket,65.5806988,22.3060201,03/04/2016,12:00 PM,eBird - Stationary Count,30,1,,,2
Eurasian Blue Tit,Cyanistes caeruleus,21611,4,SE-S,,L2265129,Marienbergs strandängar,59.3607581,13.4842587,22/04/2017,7:30 PM,Historical,90,1,2,,1
Eurasian Blue Tit,Cyanistes caeruleus,21611,X,SE-S,,L2265129,Marienbergs strandängar,59.3607581,13.4842587,28/04/2017,7:30 AM,Historical,120,1,2,,1
Eurasian Blue Tit,Cyanistes caeruleus,21611,1,SE-BD,,L10444909,University pond,65.6165035,22.1411462,19/04/2014,,Historical,,1,,,1
Tufted Titmouse,Baeolophus bicolor,21657,2,US-MI,Muskegon,L15747739,Flower Creek,43.4693268,-86.4558243,10/07/2021,9:05 AM,eBird - Traveling Count,136,1,0.8,,1
Tufted Titmouse,Baeolophus bicolor,21657,1,US-MI,Muskegon,L3320621,Flower Creek Dunes Preserve,43.4649446,-86.4583468,07/07/2021,3:42 PM,eBird - Traveling Count,22,1,0.6,,1
Tufted Titmouse,Baeolophus bicolor,21657,3,US-MI,Washtenaw,L1173642,Leonard Preserve,42.155339,-84.0557957,30/06/2022,7:10 AM,eBird - Traveling Count,187,1,6.86,,1
Tufted Titmouse,Baeolophus bicolor,21657,1,US-MI,Washtenaw,L1173642,Leonard Preserve,42.155339,-84.0557957,01/07/2022,6:42 AM,eBird - Traveling Count,138,1,4.57,,1
Tufted Titmouse,Baeolophus bicolor,21657,3,US-MI,Washtenaw,L1173642,Leonard Preserve,42.155339,-84.0557957,08/07/2022,7:32 AM,eBird - Traveling Count,168,1,6.67,,1
Tufted Titmouse,Baeolophus bicolor,21657,1,US-MI,Washtenaw,L19884944,"Manchester, Michigan, US (42.151, -84.033)",42.1506354,-84.0330736,09/07/2022,8:57 AM,eBird - Traveling Count,30,1,1.26,,1
Tufted Titmouse,Baeolophus bicolor,21657,1,US-MI,Washtenaw,L1849723,Sharon Mills County Park,42.1777353,-84.092301,11/07/2022,9:26 AM,eBird - Traveling Count,20,1,0.63,,1
Tufted Titmouse,Baeolophus bicolor,21657,2,US-MI,Washtenaw,L19940871,"The 80 acres (42.22, -84.07)",42.2196766,-84.0698305,04/07/2022,10:27 AM,eBird - Traveling Count,61,1,0.57,,1
Tufted Titmouse,Baeolophus bicolor,21657,4,US-MI,Washtenaw,L20076034,"Unnamed Road, Chelsea, Michigan, US (42.339, -84.105)",42.3390151,-84.105007,10/07/2022,10:24 AM,eBird - Traveling Count,134,1,7.05,,1
Tufted Titmouse,Baeolophus bicolor,21657,2,US-MI,Washtenaw,L258923,Waterloo RA (Washtenaw Co.),42.3251672,-84.0957356,05/07/2022,10:52 AM,eBird - Traveling Count,113,1,6.02,,1
Tufted Titmouse,Baeolophus bicolor,21657,1,US-MI,Washtenaw,L1916119,Waterloo RA--Crooked Lake,42.3218186,-84.1148043,10/07/2022,9:18 AM,eBird - Traveling Count,51,1,1.01,,1
Tufted Titmouse,Baeolophus bicolor,21657,1,US-MI,Washtenaw,L4765377,Watkins Lake County Preserve,42.1297488,-84.1293639,02/07/2022,11:07 AM,eBird - Traveling Count,87,1,4.18,,1
Great Tit,Parus major,21672,2,GB-SCT,Argyll and Bute,L6160280,Aros Estuary,56.5316606,-5.9694171,04/05/2022,10:12 AM,eBird - Traveling Count,38,1,1.45,,1
Great Tit,Parus major,21672,8,GB-SCT,Argyll and Bute,L6163537,Aros Park,56.6117824,-6.0460639,01/05/2022,4:23 PM,eBird - Traveling Count,152,1,8.42,,1
Great Tit,Parus major,21672,1,GB-SCT,Argyll and Bute,L4099038,Duart Castle,56.4568708,-5.6561673,30/04/2022,11:46 AM,eBird - Traveling Count,68,1,3.7,,1
Great Tit,Parus major,21672,7,GB-SCT,Argyll and Bute,L7406601,Garmony,56.49643,-5.77589,01/05/2022,10:26 AM,eBird - Traveling Count,186,1,9.81,,1
Great Tit,Parus major,21672,4,GB-SCT,Argyll and Bute,L2564597,Glen Aros,56.5338757,-5.9839869,04/05/2022,10:59 AM,eBird - Traveling Count,166,1,10.63,,1
Great Tit,Parus major,21672,3,GB-SCT,Argyll and Bute,L3753666,Tobermory Harbour,56.6218201,-6.0693455,30/04/2022,7:27 AM,eBird - Traveling Count,49,1,4.9,,1
Great Tit,Parus major,21672,4,GB-SCT,Argyll and Bute,L3753666,Tobermory Harbour,56.6218201,-6.0693455,01/05/2022,6:57 AM,eBird - Traveling Count,56,0,2.9,,1
Great Tit,Parus major,21672,4,GB-SCT,Argyll and Bute,L18750065,"Tobermory Lighthouse (56.631, -6.064)",56.6310425,-6.0635588,29/04/2022,5:10 PM,eBird - Traveling Count,116,0,5.2,,1
Great Tit,Parus major,21672,3,GB-SCT,Argyll and Bute,L18750065,"Tobermory Lighthouse (56.631, -6.064)",56.6310425,-6.0635588,02/05/2022,7:22 PM,eBird - Traveling Count,85,1,4.15,,1
Great Tit,Parus major,21672,2,GB-SCT,Argyll and Bute,L18758489,"Torosay Castle (56.46, -5.691)",56.4601738,-5.6909646,30/04/2022,10:52 AM,eBird - Traveling Count,38,1,2.27,,1
Great Tit,Parus major,21672,X,GB-ENG,Cheshire,L6423515,Alderley Edge NT,53.2962948,-2.2117887,23/03/2020,10:14 AM,eBird - Traveling Count,170,1,3.219,,1
Great Tit,Parus major,21672,8,GB-ENG,Cheshire,L13071977,Birchwood,53.4156305,-2.5140738,28/12/2020,12:17 PM,eBird - Traveling Count,35,1,1,,1
Great Tit,Parus major,21672,3,GB-ENG,Cheshire,L1670162,Burton Mere Wetlands RSPB Reserve,53.2543484,-3.0309086,25/11/2022,9:57 AM,eBird - Traveling Count,384,1,4.44,,2
Great Tit,Parus major,21672,2,GB-ENG,Cheshire,L4559604,Delamere Forest and Blakemere Moss,53.2351551,-2.6747255,02/06/2022,8:56 AM,eBird - Traveling Count,128,1,4.85,,1
Great Tit,Parus major,21672,7,GB-ENG,Cheshire,L11547467,Hatchmere CWT NR,53.2439622,-2.6708562,02/06/2022,11:08 AM,eBird - Traveling Count,50,1,2.05,,1
Great Tit,Parus major,21672,1,GB-ENG,Cheshire,L2724996,Marbury Country Park,53.2830179,-2.5206842,11/03/2023,5:02 PM,eBird - Traveling Count,84,1,0.628,,2
Great Tit,Parus major,21672,1,GB-ENG,Cheshire,L17521298,"Marsh Lane, Ince, England, GB (53.285, -2.827)",53.285,-2.827,22/01/2022,12:27 PM,eBird - Stationary Count,31,1,,,2
Great Tit,Parus major,21672,7,GB-ENG,Cheshire,L1245357,Moore NR,53.3675019,-2.6379425,22/01/2022,9:28 AM,eBird - Traveling Count,126,1,0.8,,2
Great Tit,Parus major,21672,12,GB-ENG,Cheshire,L2680696,Peak District NP--Lyme Park,53.3353713,-2.0577712,11/01/2020,10:48 AM,eBird - Traveling Count,240,1,8.047,,1
Great Tit,Parus major,21672,1,GB-ENG,Cheshire,L2680696,Peak District NP--Lyme Park,53.3353713,-2.0577712,02/02/2020,2:39 PM,eBird - Traveling Count,70,1,1.609,,1
Great Tit,Parus major,21672,4,GB-ENG,Cheshire,L2680696,Peak District NP--Lyme Park,53.3353713,-2.0577712,24/12/2021,10:00 AM,eBird - Traveling Count,230,1,4.5,,1
Great Tit,Parus major,21672,6,GB-ENG,Cheshire,L4575081,Risley Moss LNR,53.4237835,-2.5016856,28/12/2020,12:52 PM,eBird - Traveling Count,84,1,0.5,,1
Great Tit,Parus major,21672,2,GB-ENG,Cheshire,L3270232,Tatton Park (NT),53.3210304,-2.3730469,03/12/2021,11:37 AM,eBird - Traveling Count,158,1,2.2,,1
Great Tit,Parus major,21672,2,GB-ENG,Cheshire,L3270232,Tatton Park (NT),53.3210304,-2.3730469,05/08/2022,11:40 AM,eBird - Traveling Count,161,1,8.92,,1
Great Tit,Parus major,21672,1,GB-WLS,Conwy,L3440504,Little Orme's Head,53.325817,-3.7786531,25/02/2022,12:05 PM,eBird - Traveling Count,119,1,1.191,,2
Great Tit,Parus major,21672,1,GB-WLS,Conwy,L22512915,Llanrwst (Village),53.1369342,-3.7975515,08/02/2023,11:00 AM,eBird - Traveling Count,58,1,0.805,,2
Great Tit,Parus major,21672,1,GB-ENG,Derbyshire,L11990742,Derwent Moors,53.3833145,-1.6938873,31/07/2020,7:40 AM,eBird - Traveling Count,175,1,4.828,,1
Great Tit,Parus major,21672,1,GB-ENG,Derbyshire,L11867232,Edale,53.3646325,-1.8151453,17/07/2020,9:23 AM,eBird - Traveling Count,25,1,1.609,,1
Great Tit,Parus major,21672,2,GB-ENG,Derbyshire,L12322018,Longdendale/ Trans Pennine Trail,53.4812905,-1.9172636,09/04/2021,9:35 AM,eBird - Traveling Count,38,1,1.5,,1
Great Tit,Parus major,21672,2,GB-ENG,Derbyshire,L12322018,Longdendale/ Trans Pennine Trail,53.4812905,-1.9172636,09/04/2021,11:03 AM,eBird - Traveling Count,35,1,1,,1
Great Tit,Parus major,21672,3,GB-ENG,Derbyshire,L6431785,Lower  Longdendale Reservoirs,53.4728654,-1.9538556,09/04/2021,10:13 AM,eBird - Traveling Count,70,1,2,,1
Great Tit,Parus major,21672,2,GB-ENG,Derbyshire,L2766999,Padley Gorge,53.3106086,-1.6210949,04/06/2021,10:00 AM,eBird - Traveling Count,50,1,1.5,,1
Great Tit,Parus major,21672,1,GB-ENG,Derbyshire,L2766999,Padley Gorge,53.3106086,-1.6210949,04/06/2021,2:24 PM,eBird - Traveling Count,76,1,1.5,,1
Great Tit,Parus major,21672,1,GB-ENG,Derbyshire,L2766999,Padley Gorge,53.3106086,-1.6210949,28/05/2022,8:53 AM,eBird - Traveling Count,75,1,1.8,,1
Great Tit,Parus major,21672,5,GB-ENG,Derbyshire,L17506741,Peak District NP--Grinds Brook at Edale Village,53.3703776,-1.8166176,18/06/2022,10:39 AM,eBird - Traveling Count,210,1,12.48,,1
Great Tit,Parus major,21672,1,GB-ENG,East Riding of Yorkshire,L939089,Bempton Cliffs RSPB Reserve,54.1477072,-0.1674128,24/08/2020,11:58 AM,eBird - Traveling Count,218,1,1,,1
